,bottom_temp,PDO,NPGO,depth_m,latitude,year,julian,grain_size
200303003005,7.12,0.01,0.87,172.68,47.01,2003.00,243.00,4.16
200303003010,7.16,0.01,0.87,137.40,47.64,2003.00,244.00,4.82
200303003011,7.08,0.01,0.87,98.80,47.73,2003.00,245.00,3.95
200303003012,7.09,0.01,0.87,123.99,47.84,2003.00,245.00,5.32
200303003013,6.89,0.01,0.87,174.21,47.84,2003.00,245.00,5.81
200303003027,7.20,0.01,0.87,99.17,48.00,2003.00,248.00,4.86
200303003034,7.23,0.01,0.87,182.95,47.29,2003.00,250.00,4.36
200303003035,7.36,0.01,0.87,106.45,47.03,2003.00,250.00,4.22
200303003036,7.62,0.01,0.87,53.42,46.53,2003.00,254.00,4.06
200303003042,7.50,0.01,0.87,142.26,45.95,2003.00,255.00,6.07
200303003043,7.50,0.01,0.87,173.83,45.79,2003.00,255.00,4.40
200303003044,7.58,0.01,0.87,143.98,45.72,2003.00,256.00,4.56
200303003048,7.49,0.01,0.87,164.19,45.09,2003.00,256.00,3.90
200303003055,7.89,0.01,0.87,103.41,44.70,2003.00,258.00,2.62
200303003056,7.87,0.01,0.87,72.59,44.51,2003.00,258.00,1.86
200303003057,8.03,0.01,0.87,75.57,44.33,2003.00,258.00,1.82
200303003058,7.96,0.01,0.87,98.74,43.94,2003.00,258.00,3.13
200303003064,7.75,0.01,0.87,198.59,43.27,2003.00,266.00,4.42
200303003066,7.67,0.01,0.87,143.87,42.94,2003.00,266.00,4.14
200303003069,8.18,0.01,0.87,149.88,42.70,2003.00,267.00,4.16
200303003072,8.40,0.01,0.87,171.45,42.36,2003.00,269.00,4.59
200303003076,8.62,0.01,0.87,62.70,41.69,2003.00,270.00,5.43
200303003077,8.39,0.01,0.87,153.55,41.52,2003.00,270.00,4.86
200303003081,8.74,0.01,0.87,80.26,41.36,2003.00,271.00,5.40
200303003082,8.17,0.01,0.87,180.85,41.27,2003.00,271.00,6.54
200303006001,6.73,0.68,0.78,140.73,46.16,2003.00,174.00,4.08
200303006003,6.88,0.68,0.78,107.46,46.76,2003.00,174.00,5.10
200303006004,6.90,0.68,0.78,106.09,47.60,2003.00,175.00,3.82
200303006005,6.72,0.68,0.78,176.68,47.67,2003.00,175.00,5.59
200303006007,6.72,0.68,0.78,149.06,47.65,2003.00,175.00,4.96
200303006025,6.56,0.68,0.78,96.65,47.91,2003.00,179.00,4.67
200303006026,6.78,0.68,0.78,107.92,47.78,2003.00,180.00,4.50
200303006031,6.61,0.96,1.20,88.89,47.23,2003.00,181.00,2.75
200303006032,6.36,0.96,1.20,182.34,46.97,2003.00,181.00,4.32
200303006037,6.60,0.96,1.20,122.47,46.23,2003.00,186.00,4.17
200303006039,6.41,0.96,1.20,193.38,46.01,2003.00,186.00,4.39
200303006040,6.74,0.96,1.20,92.34,45.92,2003.00,186.00,3.28
200303006044,6.45,0.96,1.20,155.46,45.60,2003.00,187.00,4.05
200303006053,7.05,0.96,1.20,96.86,44.88,2003.00,189.00,2.52
200303006056,6.80,0.96,1.20,178.40,44.57,2003.00,190.00,3.72
200303006057,7.02,0.96,1.20,96.13,44.35,2003.00,190.00,1.85
200303006058,7.04,0.96,1.20,81.22,44.19,2003.00,190.00,1.65
200303006059,7.02,0.96,1.20,176.47,43.92,2003.00,191.00,4.18
200303006066,7.26,0.96,1.20,142.72,42.90,2003.00,195.00,4.41
200303006067,7.06,0.96,1.20,149.13,42.98,2003.00,195.00,4.66
200303006068,6.93,0.96,1.20,163.46,43.04,2003.00,196.00,3.91
200303006073,7.28,0.96,1.20,198.74,42.78,2003.00,197.00,4.49
200303006075,7.07,0.96,1.20,160.10,42.61,2003.00,197.00,3.86
200303006080,7.58,0.96,1.20,132.12,42.14,2003.00,198.00,4.67
200303006084,7.88,0.96,1.20,62.17,41.60,2003.00,199.00,4.88
200303006085,7.77,0.96,1.20,83.31,41.47,2003.00,199.00,5.81
200303006089,7.86,0.96,1.20,94.26,41.32,2003.00,201.00,5.59
200303008008,6.81,0.01,0.87,198.77,47.29,2003.00,244.00,4.91
200303008019,6.99,0.01,0.87,176.65,48.00,2003.00,246.00,6.09
200303008020,7.09,0.01,0.87,167.73,47.97,2003.00,247.00,6.27
200303008031,7.17,0.01,0.87,111.20,47.86,2003.00,248.00,5.02
200303008032,7.16,0.01,0.87,98.68,47.75,2003.00,249.00,3.95
200303008034,7.08,0.01,0.87,187.07,47.63,2003.00,249.00,5.53
200303008035,7.26,0.01,0.87,107.24,47.65,2003.00,249.00,3.84
200303008036,7.27,0.01,0.87,142.51,47.48,2003.00,249.00,4.79
200303008037,7.18,0.01,0.87,155.40,47.03,2003.00,249.00,4.07
200303008039,7.30,0.01,0.87,88.42,46.58,2003.00,250.00,5.06
200303008042,7.43,0.01,0.87,179.41,46.12,2003.00,254.00,4.23
200303008046,7.55,0.01,0.87,124.29,46.03,2003.00,255.00,4.68
200303008047,7.59,0.01,0.87,153.46,45.74,2003.00,255.00,4.99
200303008048,7.67,0.01,0.87,116.08,45.56,2003.00,255.00,3.07
200303008061,7.76,0.01,0.87,70.64,44.78,2003.00,258.00,2.13
200303008063,7.90,0.01,0.87,69.60,44.57,2003.00,258.00,1.53
200303008064,7.90,0.01,0.87,82.05,44.34,2003.00,258.00,1.73
200303008065,7.90,0.01,0.87,95.43,44.11,2003.00,259.00,2.16
200303008074,8.08,0.01,0.87,109.58,42.99,2003.00,266.00,4.05
200303008075,8.50,0.01,0.87,64.03,42.80,2003.00,266.00,3.98
200303008076,8.07,0.01,0.87,177.72,42.72,2003.00,266.00,4.42
200303008079,8.23,0.01,0.87,137.50,42.42,2003.00,267.00,4.08
200303008084,8.56,0.01,0.87,98.24,42.24,2003.00,268.00,4.69
200303008095,8.61,0.01,0.87,71.97,41.57,2003.00,270.00,5.39
200303008096,8.59,0.01,0.87,112.28,41.40,2003.00,270.00,5.57
200303008098,8.75,0.01,0.87,81.53,41.30,2003.00,271.00,5.35
200303010005,6.65,0.68,0.78,171.66,46.96,2003.00,175.00,4.59
200303010028,6.94,0.68,0.78,65.15,48.00,2003.00,179.00,4.10
200303010031,6.94,0.68,0.78,133.28,47.82,2003.00,180.00,5.48
200303010032,6.93,0.68,0.78,93.66,47.79,2003.00,180.00,3.84
200303010033,7.03,0.68,0.78,68.56,47.72,2003.00,180.00,3.20
200303010034,6.56,0.96,1.20,114.78,47.26,2003.00,181.00,3.73
200303010035,7.09,0.96,1.20,56.98,47.02,2003.00,181.00,1.42
200303010036,6.71,0.96,1.20,134.57,46.70,2003.00,181.00,5.01
200303010037,6.84,0.96,1.20,79.48,46.39,2003.00,181.00,4.90
200303010044,6.42,0.96,1.20,140.74,45.92,2003.00,186.00,5.59
200303010045,6.33,0.96,1.20,144.37,45.66,2003.00,186.00,4.26
200303010057,7.07,0.96,1.20,86.49,44.64,2003.00,189.00,1.70
200303010058,6.93,0.96,1.20,137.56,44.47,2003.00,189.00,2.30
200303010059,7.09,0.96,1.20,60.26,44.21,2003.00,189.00,1.52
200303010064,7.12,0.96,1.20,177.05,43.67,2003.00,191.00,4.08
200303010065,7.17,0.96,1.20,115.28,43.55,2003.00,191.00,3.81
200303010069,6.93,0.96,1.20,147.54,42.96,2003.00,195.00,4.63
200303010072,7.49,0.96,1.20,93.02,42.65,2003.00,196.00,3.38
200303010073,7.56,0.96,1.20,149.57,42.48,2003.00,196.00,4.16
200303010078,7.24,0.96,1.20,173.76,42.19,2003.00,198.00,5.01
200303010084,7.75,0.96,1.20,84.48,41.63,2003.00,199.00,5.24
200303010085,6.92,0.96,1.20,190.15,41.49,2003.00,199.00,4.95
200303010086,7.63,0.96,1.20,114.70,41.46,2003.00,199.00,5.21
200303010087,7.84,0.96,1.20,60.45,41.36,2003.00,200.00,5.04
200303010088,7.32,0.96,1.20,171.20,41.20,2003.00,200.00,6.80
200403008005,7.21,0.85,0.69,180.24,45.79,2004.00,233.00,2.98
200403008007,7.18,0.85,0.69,157.67,46.03,2004.00,234.00,5.48
200403008010,7.28,0.85,0.69,147.36,46.37,2004.00,234.00,3.35
200403008011,7.31,0.85,0.69,179.52,47.23,2004.00,235.00,4.65
200403008022,7.37,0.85,0.69,159.96,47.96,2004.00,237.00,6.09
200403008023,7.36,0.85,0.69,169.53,47.86,2004.00,237.00,5.89
200403008024,7.46,0.85,0.69,157.70,47.80,2004.00,237.00,5.54
200403008025,7.47,0.85,0.69,145.41,47.70,2004.00,237.00,5.19
200403008026,7.72,0.85,0.69,62.72,47.89,2004.00,237.00,3.43
200403008028,7.52,0.85,0.69,69.14,47.50,2004.00,238.00,2.91
200403008029,7.61,0.85,0.69,69.89,47.37,2004.00,238.00,1.98
200403008030,7.58,0.85,0.69,116.89,47.33,2004.00,238.00,4.01
200403008031,7.66,0.85,0.69,77.19,47.26,2004.00,238.00,1.99
200403008034,7.73,0.85,0.69,52.21,46.99,2004.00,238.00,1.41
200403008035,7.68,0.85,0.69,87.67,46.72,2004.00,238.00,4.99
200403008036,7.77,0.85,0.69,66.96,46.69,2004.00,239.00,4.69
200403008037,8.00,0.85,0.69,62.95,46.40,2004.00,239.00,4.35
200403008038,7.72,0.85,0.69,103.17,46.33,2004.00,239.00,4.59
200403008039,7.61,0.85,0.69,114.70,46.16,2004.00,239.00,4.31
200403008040,7.55,0.85,0.69,152.19,45.78,2004.00,239.00,5.61
200403008041,7.71,0.85,0.69,112.25,45.69,2004.00,239.00,2.96
200403008043,7.74,0.85,0.69,119.96,45.55,2004.00,240.00,3.06
200403008049,7.79,0.85,0.69,92.46,45.06,2004.00,241.00,2.15
200403008055,7.89,0.75,0.38,97.53,44.38,2004.00,246.00,1.25
200403008057,7.87,0.75,0.38,81.88,44.37,2004.00,246.00,1.80
200403008058,8.02,0.75,0.38,70.98,44.31,2004.00,246.00,1.57
200403008059,8.04,0.75,0.38,83.26,44.22,2004.00,246.00,1.60
200403008060,7.85,0.75,0.38,87.45,44.32,2004.00,246.00,1.78
200403008061,7.92,0.75,0.38,99.14,44.30,2004.00,246.00,1.89
200403008062,7.96,0.75,0.38,111.07,44.12,2004.00,247.00,3.62
200403008066,8.12,0.75,0.38,102.62,43.67,2004.00,248.00,4.10
200403008067,8.12,0.75,0.38,131.78,43.67,2004.00,248.00,3.69
200403008068,8.16,0.75,0.38,121.68,43.45,2004.00,248.00,3.26
200403008069,7.52,0.75,0.38,188.17,43.39,2004.00,248.00,4.55
200403008070,8.31,0.75,0.38,54.22,43.21,2004.00,248.00,2.80
200403008074,8.33,0.75,0.38,126.16,42.60,2004.00,249.00,3.61
200403008079,8.33,0.75,0.38,145.41,42.16,2004.00,251.00,4.83
200403008082,8.55,0.75,0.38,175.79,42.07,2004.00,251.00,4.62
200403008083,8.83,0.75,0.38,64.32,41.90,2004.00,251.00,4.82
200403008084,8.74,0.75,0.38,103.28,41.58,2004.00,252.00,5.68
200403008088,8.66,0.75,0.38,96.16,42.09,2004.00,253.00,4.39
200403008089,8.76,0.75,0.38,97.61,42.02,2004.00,253.00,4.38
200403010026,7.10,0.88,0.21,170.16,47.97,2004.00,150.00,6.30
200403010030,7.25,0.04,0.78,147.58,47.03,2004.00,151.00,4.16
200403010031,7.44,0.04,0.78,112.12,46.53,2004.00,151.00,5.46
200403010035,7.28,0.04,0.78,132.03,46.37,2004.00,152.00,3.82
200403010036,7.32,0.04,0.78,72.38,46.30,2004.00,152.00,4.21
200403010038,6.83,0.04,0.78,188.00,46.10,2004.00,153.00,4.37
200403010040,7.48,0.04,0.78,101.31,46.06,2004.00,153.00,3.85
200403010041,7.46,0.04,0.78,93.74,46.00,2004.00,153.00,3.05
200403010042,7.69,0.04,0.78,75.63,46.10,2004.00,154.00,2.98
200403010043,7.62,0.04,0.78,79.29,46.13,2004.00,154.00,3.64
200403010045,7.38,0.04,0.78,115.49,45.90,2004.00,159.00,3.86
200403010046,7.47,0.04,0.78,108.21,45.86,2004.00,159.00,3.74
200403010047,7.00,0.04,0.78,162.96,45.80,2004.00,159.00,5.49
200403010050,7.57,0.04,0.78,131.50,45.37,2004.00,160.00,3.71
200403010051,7.31,0.04,0.78,154.36,45.20,2004.00,160.00,3.45
200403010062,7.61,0.04,0.78,92.16,44.86,2004.00,163.00,2.47
200403010063,7.72,0.04,0.78,59.83,44.83,2004.00,163.00,1.55
200403010064,7.80,0.04,0.78,52.52,44.66,2004.00,164.00,1.67
200403010065,7.74,0.04,0.78,73.08,44.56,2004.00,164.00,1.77
200403010066,7.91,0.04,0.78,66.58,44.57,2004.00,164.00,1.52
200403010067,8.14,0.04,0.78,67.31,44.49,2004.00,164.00,1.40
200403010068,7.24,0.04,0.78,153.25,44.37,2004.00,165.00,3.18
200403010069,7.60,0.04,0.78,91.76,44.37,2004.00,165.00,1.56
200403010070,7.63,0.04,0.78,90.60,44.33,2004.00,165.00,0.94
200403010071,7.81,0.04,0.78,99.03,44.24,2004.00,165.00,2.26
200403010072,7.80,0.04,0.78,101.11,44.23,2004.00,165.00,2.41
200403010073,7.98,0.04,0.78,73.18,43.98,2004.00,166.00,2.51
200403010074,7.01,0.04,0.78,154.60,43.45,2004.00,166.00,4.04
200403010076,6.49,0.04,0.78,117.58,44.13,2004.00,170.00,3.17
200403010077,6.80,0.04,0.78,143.70,44.02,2004.00,170.00,4.68
200403010083,7.42,0.04,0.78,127.31,43.06,2004.00,172.00,4.61
200403010088,7.16,0.04,0.78,162.92,42.35,2004.00,173.00,4.59
200403010089,7.22,0.04,0.78,136.28,42.33,2004.00,173.00,4.75
200403010090,7.47,0.04,0.78,124.03,42.23,2004.00,173.00,4.82
200403010096,7.49,0.04,0.78,137.98,41.87,2004.00,175.00,4.98
200403015003,7.37,0.85,0.69,109.04,46.79,2004.00,233.00,5.16
200403015004,7.28,0.85,0.69,149.19,46.92,2004.00,233.00,5.32
200403015006,7.52,0.85,0.69,82.27,47.19,2004.00,234.00,2.53
200403015007,7.58,0.85,0.69,79.68,46.97,2004.00,234.00,2.77
200403015008,7.53,0.85,0.69,109.95,46.94,2004.00,234.00,5.48
200403015009,7.62,0.85,0.69,69.06,46.90,2004.00,234.00,1.90
200403015010,7.23,0.85,0.69,180.91,47.54,2004.00,235.00,4.96
200403015014,7.49,0.85,0.69,82.53,47.67,2004.00,236.00,3.44
200403015015,7.52,0.85,0.69,115.49,47.60,2004.00,236.00,4.12
200403015016,7.39,0.85,0.69,172.10,47.67,2004.00,236.00,5.49
200403015017,7.54,0.85,0.69,74.45,47.87,2004.00,236.00,3.47
200403015023,7.54,0.85,0.69,85.41,48.00,2004.00,238.00,4.67
200403015026,7.42,0.85,0.69,154.09,47.36,2004.00,239.00,4.83
200403015027,7.32,0.85,0.69,171.93,47.16,2004.00,239.00,4.21
200403015028,7.49,0.85,0.69,130.38,46.69,2004.00,239.00,5.13
200403015029,7.78,0.85,0.69,54.61,46.75,2004.00,239.00,4.11
200403015030,7.44,0.85,0.69,128.09,46.07,2004.00,242.00,4.61
200403015037,7.66,0.75,0.38,178.42,45.39,2004.00,244.00,4.45
200403015038,7.62,0.75,0.38,194.16,45.37,2004.00,244.00,4.40
200403015045,7.76,0.75,0.38,130.74,45.07,2004.00,246.00,2.99
200403015049,7.79,0.75,0.38,141.93,44.86,2004.00,246.00,3.18
200403015050,7.81,0.75,0.38,105.08,44.77,2004.00,247.00,2.56
200403015051,7.86,0.75,0.38,78.38,44.71,2004.00,247.00,2.35
200403015052,7.86,0.75,0.38,76.21,44.61,2004.00,247.00,1.48
200403015054,7.85,0.75,0.38,81.94,44.57,2004.00,247.00,1.63
200403015061,7.81,0.75,0.38,129.77,44.28,2004.00,249.00,2.25
200403015062,7.56,0.75,0.38,127.58,44.08,2004.00,249.00,4.40
200403015066,7.56,0.75,0.38,157.30,43.95,2004.00,250.00,4.31
200403015067,7.55,0.75,0.38,124.98,44.08,2004.00,250.00,4.14
200403015068,8.14,0.75,0.38,88.76,43.98,2004.00,250.00,2.93
200403015072,8.00,0.75,0.38,112.61,43.61,2004.00,251.00,4.14
200403015073,8.07,0.75,0.38,144.19,43.55,2004.00,251.00,4.02
200403015079,8.61,0.75,0.38,131.85,42.09,2004.00,253.00,4.59
200403015080,8.66,0.75,0.38,95.38,42.14,2004.00,253.00,4.51
200403015084,8.35,0.75,0.38,156.95,41.65,2004.00,257.00,5.81
200403015085,9.05,0.75,0.38,69.77,41.25,2004.00,258.00,4.79
200403015086,8.59,0.75,0.38,154.90,41.28,2004.00,258.00,6.41
200503008018,7.14,0.25,-1.13,124.80,47.90,2005.00,236.00,5.48
200503008031,6.85,0.25,-1.13,124.13,47.40,2005.00,238.00,4.60
200503008032,7.11,0.25,-1.13,105.49,47.26,2005.00,238.00,3.41
200503008033,7.22,0.25,-1.13,73.24,47.12,2005.00,238.00,2.29
200503008034,7.32,0.25,-1.13,89.49,47.03,2005.00,238.00,3.44
200503008035,7.11,0.25,-1.13,136.07,46.82,2005.00,238.00,5.31
200503008036,7.25,0.25,-1.13,72.01,46.53,2005.00,239.00,4.68
200503008037,7.26,0.25,-1.13,77.73,46.48,2005.00,239.00,4.82
200503008038,7.25,0.25,-1.13,95.27,46.38,2005.00,239.00,4.64
200503008039,6.96,0.25,-1.13,143.75,46.27,2005.00,239.00,3.72
200503008041,7.06,0.25,-1.13,180.56,46.13,2005.00,240.00,4.49
200503008042,7.25,0.25,-1.13,174.83,45.80,2005.00,240.00,3.08
200503008044,7.34,0.25,-1.13,122.40,45.66,2005.00,240.00,3.43
200503008045,7.43,0.25,-1.13,104.56,45.53,2005.00,240.00,2.60
200503008046,7.63,0.25,-1.13,108.61,45.15,2005.00,241.00,2.82
200503008050,7.52,0.25,-1.13,139.02,44.62,2005.00,242.00,2.59
200503008051,7.52,0.25,-1.13,92.02,44.77,2005.00,242.00,2.46
200503008052,7.53,-0.46,-1.57,68.86,44.53,2005.00,247.00,1.63
200503008053,7.56,-0.46,-1.57,76.31,44.34,2005.00,247.00,1.89
200503008054,7.93,-0.46,-1.57,64.43,44.25,2005.00,247.00,1.39
200503008055,7.67,-0.46,-1.57,92.24,44.24,2005.00,247.00,1.93
200503008056,7.73,-0.46,-1.57,98.64,44.39,2005.00,247.00,1.14
200503008057,7.48,-0.46,-1.57,171.23,44.44,2005.00,248.00,2.47
200503008063,7.75,-0.46,-1.57,125.20,44.04,2005.00,249.00,4.08
200503008064,7.81,-0.46,-1.57,126.57,44.03,2005.00,249.00,4.17
200503008065,7.64,-0.46,-1.57,150.63,43.98,2005.00,249.00,4.62
200503008066,7.93,-0.46,-1.57,142.10,43.98,2005.00,249.00,3.90
200503008067,7.78,-0.46,-1.57,112.13,43.81,2005.00,250.00,3.95
200503008068,7.87,-0.46,-1.57,182.03,43.77,2005.00,250.00,4.28
200503008070,8.01,-0.46,-1.57,124.12,43.60,2005.00,250.00,3.82
200503008071,8.09,-0.46,-1.57,105.31,43.48,2005.00,250.00,3.58
200503008072,8.22,-0.46,-1.57,107.93,43.32,2005.00,251.00,3.30
200503008074,8.25,-0.46,-1.57,86.00,42.73,2005.00,251.00,3.83
200503008075,8.62,-0.46,-1.57,75.19,42.63,2005.00,251.00,3.31
200503008078,8.82,-0.46,-1.57,88.71,42.43,2005.00,252.00,3.63
200503008079,8.80,-0.46,-1.57,120.59,42.26,2005.00,252.00,4.83
200503008080,8.44,-0.46,-1.57,190.07,42.16,2005.00,252.00,4.95
200503008089,8.78,-0.46,-1.57,174.52,41.37,2005.00,254.00,5.88
200503008090,9.19,-0.46,-1.57,98.68,41.23,2005.00,254.00,5.96
200503008091,8.81,-0.46,-1.57,173.95,41.16,2005.00,254.00,7.00
200503008093,9.11,-0.46,-1.57,105.57,41.01,2005.00,255.00,6.36
200503010012,6.51,1.86,-0.79,155.74,45.85,2005.00,150.00,5.09
200503010013,6.94,1.86,-0.79,136.04,45.83,2005.00,150.00,4.90
200503010017,6.94,1.17,-1.28,142.35,47.09,2005.00,151.00,4.57
200503010020,6.90,1.17,-1.28,146.64,47.92,2005.00,152.00,5.82
200503010021,7.03,1.17,-1.28,165.98,47.96,2005.00,152.00,6.18
200503010031,6.78,1.17,-1.28,162.59,47.73,2005.00,154.00,5.51
200503010032,6.86,1.17,-1.28,122.79,47.56,2005.00,155.00,4.34
200503010034,7.14,1.17,-1.28,94.33,46.97,2005.00,155.00,3.93
200503010035,7.46,1.17,-1.28,79.15,46.82,2005.00,155.00,4.80
200503010036,6.91,1.17,-1.28,127.90,46.71,2005.00,156.00,5.15
200503010038,6.28,1.17,-1.28,135.98,46.32,2005.00,156.00,4.23
200503010039,7.94,1.17,-1.28,65.30,46.35,2005.00,156.00,4.26
200503010040,8.27,1.17,-1.28,81.79,46.26,2005.00,157.00,4.26
200503010041,7.62,1.17,-1.28,76.48,46.20,2005.00,157.00,3.92
200503010042,7.60,1.17,-1.28,101.94,45.83,2005.00,161.00,3.28
200503010043,6.80,1.17,-1.28,145.73,45.80,2005.00,161.00,5.08
200503010051,7.35,1.17,-1.28,114.22,45.32,2005.00,163.00,3.17
200503010052,7.68,1.17,-1.28,88.63,45.02,2005.00,163.00,1.91
200503010053,7.35,1.17,-1.28,162.11,44.90,2005.00,163.00,3.40
200503010054,7.60,1.17,-1.28,103.07,44.76,2005.00,163.00,2.57
200503010059,8.00,1.17,-1.28,78.92,44.28,2005.00,168.00,1.64
200503010060,7.88,1.17,-1.28,88.03,44.36,2005.00,168.00,1.42
200503010061,7.98,1.17,-1.28,112.30,44.39,2005.00,168.00,1.70
200503010064,7.44,1.17,-1.28,111.93,44.21,2005.00,169.00,2.19
200503010068,7.84,1.17,-1.28,89.40,43.84,2005.00,173.00,2.89
200503010069,7.77,1.17,-1.28,99.72,43.75,2005.00,173.00,3.72
200503010071,7.37,1.17,-1.28,164.79,43.67,2005.00,173.00,3.88
200503010072,7.26,1.17,-1.28,172.89,43.42,2005.00,173.00,3.91
200503010074,7.72,1.17,-1.28,83.88,42.96,2005.00,175.00,3.60
200503010078,7.72,1.17,-1.28,88.69,42.55,2005.00,176.00,3.23
200503010081,7.89,1.17,-1.28,96.82,42.00,2005.00,176.00,4.46
200503010086,8.38,1.17,-1.28,58.23,41.62,2005.00,177.00,4.78
200503010087,8.08,1.17,-1.28,65.43,41.55,2005.00,177.00,5.42
200503010088,8.05,1.17,-1.28,77.46,41.30,2005.00,178.00,5.08
200503010091,8.00,1.17,-1.28,114.12,41.16,2005.00,178.00,6.17
200503017005,7.28,1.86,-0.79,168.50,45.62,2005.00,149.00,4.23
200503017006,7.84,1.86,-0.79,115.36,45.56,2005.00,150.00,2.97
200503017007,7.75,1.86,-0.79,107.93,45.46,2005.00,150.00,2.92
200503017020,7.20,1.17,-1.28,180.54,46.83,2005.00,153.00,4.45
200503017033,7.53,1.17,-1.28,77.88,47.86,2005.00,155.00,3.49
200503017034,6.50,1.17,-1.28,171.91,47.50,2005.00,155.00,4.90
200503017035,6.73,1.17,-1.28,150.08,47.43,2005.00,155.00,4.87
200503017037,7.03,1.17,-1.28,171.41,47.29,2005.00,156.00,4.76
200503017038,7.21,1.17,-1.28,133.59,47.17,2005.00,156.00,4.36
200503017039,8.21,1.17,-1.28,62.09,46.97,2005.00,156.00,1.77
200503017040,7.49,1.17,-1.28,89.49,46.76,2005.00,156.00,5.05
200503017041,7.53,1.17,-1.28,89.85,46.60,2005.00,156.00,5.11
200503017042,7.15,1.17,-1.28,126.24,46.55,2005.00,157.00,5.82
200503017043,6.81,1.17,-1.28,141.23,46.31,2005.00,157.00,4.94
200503017044,7.50,1.17,-1.28,93.22,45.98,2005.00,161.00,3.11
200503017046,7.71,1.17,-1.28,84.47,45.75,2005.00,161.00,2.53
200503017050,7.16,1.17,-1.28,133.50,45.36,2005.00,161.00,3.64
200503017053,7.37,1.17,-1.28,139.49,45.12,2005.00,162.00,3.27
200503017057,7.41,1.17,-1.28,174.69,44.86,2005.00,163.00,3.54
200503017059,7.28,1.17,-1.28,144.14,44.89,2005.00,163.00,3.17
200503017060,7.26,1.17,-1.28,137.34,44.90,2005.00,163.00,3.02
200503017063,7.32,1.17,-1.28,139.65,44.87,2005.00,164.00,3.16
200503017064,7.46,1.17,-1.28,129.16,44.81,2005.00,164.00,3.09
200503017066,7.62,1.17,-1.28,65.14,44.76,2005.00,164.00,1.94
200503017068,7.65,1.17,-1.28,64.27,44.72,2005.00,164.00,2.12
200503017070,7.73,1.17,-1.28,62.23,44.68,2005.00,164.00,1.78
200503017075,7.23,1.17,-1.28,165.79,44.37,2005.00,165.00,3.22
200503017076,8.32,1.17,-1.28,96.54,44.19,2005.00,166.00,2.50
200503017077,7.60,1.17,-1.28,109.45,44.07,2005.00,168.00,2.65
200503017078,7.54,1.17,-1.28,129.99,43.85,2005.00,168.00,3.50
200503017079,7.17,1.17,-1.28,128.28,44.05,2005.00,168.00,4.36
200503017087,7.79,1.17,-1.28,96.03,43.36,2005.00,173.00,3.01
200503017088,7.65,1.17,-1.28,91.56,43.26,2005.00,173.00,3.68
200503017091,6.91,1.17,-1.28,129.04,43.06,2005.00,175.00,4.56
200503017092,7.01,1.17,-1.28,157.25,42.99,2005.00,175.00,4.31
200503017095,6.84,1.17,-1.28,148.07,42.93,2005.00,175.00,4.61
200503017097,7.02,1.17,-1.28,136.61,42.60,2005.00,176.00,3.68
200503017099,7.10,1.17,-1.28,160.63,42.26,2005.00,176.00,5.26
200503017100,7.40,1.17,-1.28,135.69,42.03,2005.00,176.00,4.44
200503017101,7.54,1.17,-1.28,139.92,41.97,2005.00,176.00,4.43
200503017110,7.73,1.17,-1.28,141.32,41.26,2005.00,178.00,6.38
200503018008,6.96,0.25,-1.13,149.24,46.27,2005.00,234.00,3.58
200503018009,6.99,0.25,-1.13,171.18,46.43,2005.00,234.00,3.65
200503018015,6.94,0.25,-1.13,185.47,47.64,2005.00,235.00,5.49
200503018024,7.03,0.25,-1.13,164.94,47.91,2005.00,238.00,6.04
200503018025,7.17,0.25,-1.13,107.22,47.84,2005.00,238.00,4.73
200503018026,7.46,0.25,-1.13,71.28,47.63,2005.00,238.00,3.18
200503018028,6.97,0.25,-1.13,176.01,46.66,2005.00,239.00,3.88
200503018029,7.12,0.25,-1.13,117.86,46.66,2005.00,239.00,5.27
200503018030,7.02,0.25,-1.13,140.88,46.59,2005.00,239.00,5.30
200503018031,7.24,0.25,-1.13,95.52,46.22,2005.00,239.00,4.28
200503018032,6.85,0.25,-1.13,133.94,46.06,2005.00,240.00,4.80
200503018033,7.24,0.25,-1.13,91.95,45.87,2005.00,240.00,3.18
200503018034,7.29,0.25,-1.13,133.97,45.69,2005.00,240.00,3.79
200503018035,7.31,0.25,-1.13,190.32,45.68,2005.00,240.00,4.34
200503018037,7.00,0.25,-1.13,173.98,45.49,2005.00,240.00,4.33
200503018040,7.14,0.25,-1.13,118.02,45.26,2005.00,241.00,3.08
200503018041,7.23,0.25,-1.13,101.84,44.90,2005.00,241.00,2.53
200503018044,7.48,0.25,-1.13,89.99,44.69,2005.00,242.00,2.42
200503018046,7.04,0.25,-1.13,80.70,44.57,2005.00,242.00,1.70
200503018047,7.55,-0.46,-1.57,73.73,44.57,2005.00,246.00,1.82
200503018048,7.56,-0.46,-1.57,64.40,44.43,2005.00,246.00,1.97
200503018049,7.70,-0.46,-1.57,135.84,44.45,2005.00,246.00,2.19
200503018052,7.68,-0.46,-1.57,163.38,44.14,2005.00,247.00,2.64
200503018053,7.67,-0.46,-1.57,128.99,44.08,2005.00,247.00,3.84
200503018054,7.91,-0.46,-1.57,63.88,44.27,2005.00,247.00,1.39
200503018055,7.85,-0.46,-1.57,76.47,44.14,2005.00,247.00,1.76
200503018056,7.84,-0.46,-1.57,140.76,44.01,2005.00,248.00,4.26
200503018057,8.02,-0.46,-1.57,101.44,43.97,2005.00,248.00,3.11
